"","Kreiskennziffer","Name des Kreises","Jahr","Bevoelkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"4525",9273,"Kelheim",2004,118965,0.656225,3,6,2
"4526",9273,"Kelheim",2005,118965,0.642407,3,6,2
"4527",9273,"Kelheim",2006,118965,0.628795,3,5,2
"4528",9273,"Kelheim",2007,118965,0.6059,2,4,2
"4529",9273,"Kelheim",2008,118965,0.565254,2,3,2
"4530",9273,"Kelheim",2009,118965,0.575458,2,4,2
"4531",9273,"Kelheim",2010,118965,0.555316,2,3,2
"4532",9273,"Kelheim",2011,118965,0.482234,1,2,1
"4533",9273,"Kelheim",2012,118965,0.504014,1,2,1
"4534",9273,"Kelheim",2013,118965,0.468237,1,2,1
"4535",9273,"Kelheim",2014,118965,0.445689,1,1,1
"4536",9273,"Kelheim",2015,118965,0.441577,1,1,1
"4537",9274,"Landshut",1998,154577,0.719688,4,8,2
"4538",9274,"Landshut",1999,154577,0.702177,4,7,2
"4539",9274,"Landshut",2000,154577,0.68357,4,7,2
"4540",9274,"Landshut",2001,154577,0.67621,4,7,2
"4541",9274,"Landshut",2002,154577,0.660304,3,6,2
"4542",9274,"Landshut",2003,154577,0.660224,3,6,2
"4543",9274,"Landshut",2004,154577,0.657842,3,6,2
"4544",9274,"Landshut",2005,154577,0.66141,3,6,2
"4545",9274,"Landshut",2006,154577,0.627941,3,5,2
"4546",9274,"Landshut",2007,154577,0.590671,2,4,2
"4547",9274,"Landshut",2008,154577,0.562556,2,3,2
"4548",9274,"Landshut",2009,154577,0.568315,2,4,2
"4549",9274,"Landshut",2010,154577,0.544958,2,3,2
"4550",9274,"Landshut",2011,154577,0.490125,1,2,1
"4551",9274,"Landshut",2012,154577,0.480025,1,2,1
"4552",9274,"Landshut",2013,154577,0.467971,1,2,1
"4553",9274,"Landshut",2014,154577,0.450373,1,1,1
"4554",9274,"Landshut",2015,154577,0.43071,1,1,1
"4555",9275,"Passau",1998,188336,0.781904,5,9,3
"4556",9275,"Passau",1999,188336,0.76985,5,9,3
"4557",9275,"Passau",2000,188336,0.748384,5,9,3
"4558",9275,"Passau",2001,188336,0.734856,4,8,2
"4559",9275,"Passau",2002,188336,0.739507,4,8,2
"4560",9275,"Passau",2003,188336,0.731012,4,8,2
"4561",9275,"Passau",2004,188336,0.718477,4,8,2
"4562",9275,"Passau",2005,188336,0.715082,4,8,2
"4563",9275,"Passau",2006,188336,0.694554,4,7,2
"4564",9275,"Passau",2007,188336,0.672904,4,7,2
"4565",9275,"Passau",2008,188336,0.648351,3,6,2
"4566",9275,"Passau",2009,188336,0.645998,3,6,2
"4567",9275,"Passau",2010,188336,0.634879,3,5,2
"4568",9275,"Passau",2011,188336,0.573646,2,4,2
"4569",9275,"Passau",2012,188336,0.577741,2,4,2
"4570",9275,"Passau",2013,188336,0.551476,2,3,2
"4571",9275,"Passau",2014,188336,0.534769,2,3,2
"4572",9275,"Passau",2015,188336,0.528581,2,3,2
"4573",9276,"Regen",1998,76812,0.789828,5,9,3
"4574",9276,"Regen",1999,76812,0.773553,5,9,3
"4575",9276,"Regen",2000,76812,0.745628,5,9,3
"4576",9276,"Regen",2001,76812,0.729028,4,8,2
"4577",9276,"Regen",2002,76812,0.739739,4,8,2
"4578",9276,"Regen",2003,76812,0.743055,5,9,3
"4579",9276,"Regen",2004,76812,0.742132,5,9,3
"4580",9276,"Regen",2005,76812,0.725123,4,8,2
"4581",9276,"Regen",2006,76812,0.712835,4,8,2
"4582",9276,"Regen",2007,76812,0.673734,4,7,2
"4583",9276,"Regen",2008,76812,0.661767,3,6,2
"4584",9276,"Regen",2009,76812,0.663438,3,6,2
"4585",9276,"Regen",2010,76812,0.645939,3,6,2
"4586",9276,"Regen",2011,76812,0.56882,2,4,2
"4587",9276,"Regen",2012,76812,0.583867,2,4,2
"4588",9276,"Regen",2013,76812,0.575646,2,4,2
"4589",9276,"Regen",2014,76812,0.546826,2,3,2
"4590",9276,"Regen",2015,76812,0.537586,2,3,2
"4591",9277,"Rottal-Inn",1998,119218,0.753957,5,9,3
"4592",9277,"Rottal-Inn",1999,119218,0.747677,5,9,3
"4593",9277,"Rottal-Inn",2000,119218,0.718131,4,8,2
"4594",9277,"Rottal-Inn",2001,119218,0.712633,4,8,2
"4595",9277,"Rottal-Inn",2002,119218,0.704243,4,8,2
