"","Raumordnungsregion Nr","Raumordnungsregion","Jahr","Bundesland","Bevoelkerung","GISD_Score","TS_Bildung_adj","TS_Einkommen_adj","TS_Arbeitswelt_adj","GISD_5","GISD_10","GISD_k"
"660","304","Emsland",2017,"Niedersachsen",459495,0.403568,0.569511255256997,0.368122808579402,0.283424918778986,4,7,2
"661","305","Göttingen",1998,"Niedersachsen",532226,0.792813,0.716567865174993,0.627887940580948,0.607614439511667,3,6,2
"662","305","Göttingen",1999,"Niedersachsen",532226,0.776657,0.728248739517643,0.60676229132405,0.586718730481947,4,7,2
"663","305","Göttingen",2000,"Niedersachsen",532226,0.728181,0.700266986992536,0.582829696251496,0.547592815699434,3,6,2
"664","305","Göttingen",2001,"Niedersachsen",532226,0.705318,0.737023339939472,0.535907406568884,0.514822768469678,4,7,2
"665","305","Göttingen",2002,"Niedersachsen",532226,0.68519,0.694750548882399,0.534461724182066,0.520739836278959,4,7,2
"666","305","Göttingen",2003,"Niedersachsen",532226,0.701242,0.7244619964583,0.532527387488616,0.523109007571816,4,7,2
"667","305","Göttingen",2004,"Niedersachsen",532226,0.643711,0.622103178511794,0.52354128791617,0.526408992311174,3,6,2
"668","305","Göttingen",2005,"Niedersachsen",532226,0.667965,0.635300801229878,0.532123567667588,0.550177539399865,4,7,2
"669","305","Göttingen",2006,"Niedersachsen",532226,0.635361,0.598531155476512,0.523115083294361,0.534726299965007,3,6,2
"670","305","Göttingen",2007,"Niedersachsen",532226,0.59663,0.565026120333035,0.511771877859052,0.506835088723851,3,6,2
"671","305","Göttingen",2008,"Niedersachsen",532226,0.563776,0.565200510471547,0.482332009279464,0.474400648567176,3,6,2
"672","305","Göttingen",2009,"Niedersachsen",532226,0.527392,0.50861581218144,0.471796216483874,0.473190992648509,3,6,2
"673","305","Göttingen",2010,"Niedersachsen",532226,0.507266,0.49200737780652,0.476744633766314,0.447054394198696,3,6,2
"674","305","Göttingen",2011,"Niedersachsen",532226,0.477424,0.498657540372136,0.452980530761166,0.408123783371033,3,6,2
"675","305","Göttingen",2012,"Niedersachsen",532226,0.446655,0.474561901091784,0.439904420330211,0.387511318125859,3,6,2
"676","305","Göttingen",2013,"Niedersachsen",532226,0.411952,0.430658551774647,0.42961130916025,0.376534307710366,3,6,2
"677","305","Göttingen",2014,"Niedersachsen",532226,0.393351,0.430623640060718,0.416095385299282,0.355151123527164,3,5,2
"678","305","Göttingen",2015,"Niedersachsen",532226,0.379677,0.427052814180686,0.410357461951422,0.338779583460904,3,5,2
"679","305","Göttingen",2016,"Niedersachsen",532226,0.355356,0.410852750741021,0.401580760374188,0.318081630001316,3,5,2
"680","305","Göttingen",2017,"Niedersachsen",532226,0.326771,0.398718934130116,0.382476498987348,0.295636389717754,2,4,2
"681","306","Hamburg-Umland-Süd",1998,"Niedersachsen",616775,0.719183,0.709102217703057,0.543879105268481,0.560809368988027,2,4,2
"682","306","Hamburg-Umland-Süd",1999,"Niedersachsen",616775,0.700953,0.71380381602884,0.524982999364081,0.540767909067168,3,5,2
"683","306","Hamburg-Umland-Süd",2000,"Niedersachsen",616775,0.693258,0.76963433759848,0.4988473655856,0.496621454566189,3,6,2
"684","306","Hamburg-Umland-Süd",2001,"Niedersachsen",616775,0.633931,0.72002551298848,0.463293022213264,0.47036837456007,3,5,2
"685","306","Hamburg-Umland-Süd",2002,"Niedersachsen",616775,0.641393,0.726642225098737,0.465613434335408,0.475444037106099,3,6,2
"686","306","Hamburg-Umland-Süd",2003,"Niedersachsen",616775,0.619661,0.68406778979445,0.456153853438185,0.48666543836667,3,5,2
"687","306","Hamburg-Umland-Süd",2004,"Niedersachsen",616775,0.605273,0.656289018205171,0.452776209852745,0.490801047302426,3,5,2
"688","306","Hamburg-Umland-Süd",2005,"Niedersachsen",616775,0.641065,0.700371494015991,0.457256125330533,0.509456152843646,3,6,2
"689","306","Hamburg-Umland-Süd",2006,"Niedersachsen",616775,0.596922,0.647521425989278,0.443788443459159,0.49287320155432,3,5,2
"690","306","Hamburg-Umland-Süd",2007,"Niedersachsen",616775,0.573419,0.640551247984819,0.432586247826181,0.466906095930985,3,6,2
"691","306","Hamburg-Umland-Süd",2008,"Niedersachsen",616775,0.535704,0.627723980262804,0.407103382059232,0.434385741601681,3,6,2
"692","306","Hamburg-Umland-Süd",2009,"Niedersachsen",616775,0.509108,0.590253668610398,0.399284850449297,0.429725835918746,3,5,2
"693","306","Hamburg-Umland-Süd",2010,"Niedersachsen",616775,0.484869,0.550717283922504,0.405759039127372,0.417267573633219,3,5,2
"694","306","Hamburg-Umland-Süd",2011,"Niedersachsen",616775,0.462825,0.567720139148542,0.378837121618392,0.385786331451727,3,5,2
"695","306","Hamburg-Umland-Süd",2012,"Niedersachsen",616775,0.428767,0.536848023912624,0.361330081196436,0.370204553780671,3,5,2
"696","306","Hamburg-Umland-Süd",2013,"Niedersachsen",616775,0.396381,0.498955785354382,0.350285459529094,0.358320258961381,3,5,2
"697","306","Hamburg-Umland-Süd",2014,"Niedersachsen",616775,0.369672,0.483465484374539,0.338829012775262,0.335105860393694,3,5,2
"698","306","Hamburg-Umland-Süd",2015,"Niedersachsen",616775,0.358538,0.48910458046932,0.32807663320143,0.319309803362312,3,5,2
"699","306","Hamburg-Umland-Süd",2016,"Niedersachsen",616775,0.359365,0.509575034280294,0.321834986725493,0.306632943845321,3,5,2
"700","306","Hamburg-Umland-Süd",2017,"Niedersachsen",616775,0.331571,0.500243910947922,0.305278776290221,0.280323142512246,3,5,2
"701","307","Hannover",1998,"Niedersachsen",1432028,0.755141,0.721737440545617,0.617883709038382,0.541699596939927,3,6,2
"702","307","Hannover",1999,"Niedersachsen",1432028,0.725137,0.703579166760585,0.599759162710608,0.521634505913286,3,6,2
"703","307","Hannover",2000,"Niedersachsen",1432028,0.679116,0.692970906752066,0.563801018591574,0.481772131959971,3,5,2
"704","307","Hannover",2001,"Niedersachsen",1432028,0.645665,0.709138366927784,0.520637150619215,0.445947657183493,3,5,2
"705","307","Hannover",2002,"Niedersachsen",1432028,0.636037,0.68271140270989,0.523562476524255,0.451367231265719,3,5,2
"706","307","Hannover",2003,"Niedersachsen",1432028,0.646857,0.69601609272981,0.521739939500969,0.460205945783408,3,6,2
"707","307","Hannover",2004,"Niedersachsen",1432028,0.591239,0.60253033378721,0.508693210929049,0.462285852099456,3,5,2
"708","307","Hannover",2005,"Niedersachsen",1432028,0.626465,0.612664931995565,0.521106559831076,0.505893218128333,3,5,2
"709","307","Hannover",2006,"Niedersachsen",1432028,0.591233,0.583173824470317,0.512544698237639,0.477779603911085,3,5,2
"710","307","Hannover",2007,"Niedersachsen",1432028,0.563982,0.566652696490119,0.504822876692232,0.450843775239987,3,5,2
"711","307","Hannover",2008,"Niedersachsen",1432028,0.531277,0.5632888427667,0.474002317967115,0.423607861395669,3,6,2
"712","307","Hannover",2009,"Niedersachsen",1432028,0.491022,0.506640327886127,0.457929956434305,0.420729720790268,3,5,2
"713","307","Hannover",2010,"Niedersachsen",1432028,0.47772,0.488445471428135,0.465636785445336,0.40623552235999,3,5,2
"714","307","Hannover",2011,"Niedersachsen",1432028,0.44258,0.478987992684836,0.442405425756578,0.372930033869676,3,5,2
"715","307","Hannover",2012,"Niedersachsen",1432028,0.418898,0.460606257153401,0.438642913510794,0.350599834292936,3,5,2
"716","307","Hannover",2013,"Niedersachsen",1432028,0.386077,0.418294428719783,0.432164457601485,0.337750553525454,2,4,2
"717","307","Hannover",2014,"Niedersachsen",1432028,0.364811,0.405141738002617,0.420085569975518,0.323044644091539,2,4,2
"718","307","Hannover",2015,"Niedersachsen",1432028,0.348507,0.402372425871138,0.410449795353204,0.304830542265199,2,4,2
"719","307","Hannover",2016,"Niedersachsen",1432028,0.333289,0.394132508888267,0.403489692310203,0.291450082278747,2,4,2
"720","307","Hannover",2017,"Niedersachsen",1432028,0.311542,0.39611731973064,0.386345293352984,0.265768076967104,2,4,2
"721","308","Hildesheim",1998,"Niedersachsen",424936,0.793051,0.741985195360519,0.627955509117886,0.582576452117896,4,7,2
"722","308","Hildesheim",1999,"Niedersachsen",424936,0.757825,0.712165088530087,0.610906776247885,0.563291036187126,3,6,2
"723","308","Hildesheim",2000,"Niedersachsen",424936,0.734621,0.759614325452628,0.572316092048444,0.510854806318207,4,7,2
"724","308","Hildesheim",2001,"Niedersachsen",424936,0.681501,0.734981300888472,0.531161897214717,0.476880018486065,4,7,2
"725","308","Hildesheim",2002,"Niedersachsen",424936,0.668287,0.706598836645793,0.532775064757348,0.478833212635754,3,6,2
"726","308","Hildesheim",2003,"Niedersachsen",424936,0.685386,0.73159386104441,0.531619738795041,0.487105608105139,4,7,2
"727","308","Hildesheim",2004,"Niedersachsen",424936,0.630256,0.640475391607841,0.519163898234723,0.487145092953295,3,6,2
"728","308","Hildesheim",2005,"Niedersachsen",424936,0.682788,0.69052498545912,0.5339904105394,0.520925655176515,4,7,2
"729","308","Hildesheim",2006,"Niedersachsen",424936,0.658635,0.666693388534876,0.522863160492689,0.510524456313201,4,7,2
"730","308","Hildesheim",2007,"Niedersachsen",424936,0.602683,0.609330602037997,0.509818305159313,0.475851803663019,3,6,2
"731","308","Hildesheim",2008,"Niedersachsen",424936,0.563245,0.595561046904893,0.479287197949167,0.446087646660263,3,6,2
"732","308","Hildesheim",2009,"Niedersachsen",424936,0.551967,0.575530938281518,0.471473632219198,0.452751409405041,3,6,2
"733","308","Hildesheim",2010,"Niedersachsen",424936,0.53512,0.549629130458372,0.476440259950517,0.442047018166172,3,6,2
"734","308","Hildesheim",2011,"Niedersachsen",424936,0.514102,0.557937616490993,0.457354455119438,0.413352616097708,4,7,2
"735","308","Hildesheim",2012,"Niedersachsen",424936,0.480709,0.526268276260494,0.444192727665453,0.395470813828178,3,6,2
"736","308","Hildesheim",2013,"Niedersachsen",424936,0.455963,0.505067371830183,0.438588559559191,0.375801195245539,4,7,2
"737","308","Hildesheim",2014,"Niedersachsen",424936,0.431521,0.485668156437054,0.427575674016276,0.360310280398262,3,6,2
"738","308","Hildesheim",2015,"Niedersachsen",424936,0.420291,0.49286369063999,0.420364249738306,0.339236623190068,4,7,2
"739","308","Hildesheim",2016,"Niedersachsen",424936,0.387615,0.459116018636732,0.412770439971748,0.319210919042826,3,6,2
"740","308","Hildesheim",2017,"Niedersachsen",424936,0.369076,0.462829602251721,0.395600183392727,0.297851401192819,3,6,2
"741","309","Lüneburg",1998,"Niedersachsen",324031,0.821873,0.741418688223438,0.632627833543529,0.632599190910324,4,7,2
"742","309","Lüneburg",1999,"Niedersachsen",324031,0.781916,0.684806391902782,0.621236627009001,0.625561923968722,4,7,2
"743","309","Lüneburg",2000,"Niedersachsen",324031,0.767269,0.716681479179871,0.597747072138432,0.589668986591197,4,7,2
"744","309","Lüneburg",2001,"Niedersachsen",324031,0.726289,0.719846349282843,0.551192435165872,0.55609882959375,4,7,2
"745","309","Lüneburg",2002,"Niedersachsen",324031,0.699512,0.661916087573169,0.553627271095202,0.561304843986319,4,7,2
"746","309","Lüneburg",2003,"Niedersachsen",324031,0.710823,0.674770592296799,0.5478497790651,0.575471125877826,4,8,2
"747","309","Lüneburg",2004,"Niedersachsen",324031,0.675595,0.614432747923199,0.548414292739188,0.56908548506089,4,7,2
"748","309","Lüneburg",2005,"Niedersachsen",324031,0.704265,0.637670242659266,0.55652530292119,0.591579907927567,4,8,2
"749","309","Lüneburg",2006,"Niedersachsen",324031,0.672237,0.61380077795288,0.538645747370454,0.573178318222428,4,7,2
"750","309","Lüneburg",2007,"Niedersachsen",324031,0.63897,0.595962420636183,0.527766045991887,0.539421416552357,4,7,2
"751","309","Lüneburg",2008,"Niedersachsen",324031,0.606631,0.596461065932862,0.491278935101388,0.514676215480282,4,8,2
"752","309","Lüneburg",2009,"Niedersachsen",324031,0.563802,0.533600697464831,0.481130318335307,0.507251716670104,4,7,2
"753","309","Lüneburg",2010,"Niedersachsen",324031,0.551427,0.529361792427923,0.481622278885357,0.487756884095534,4,7,2
"754","309","Lüneburg",2011,"Niedersachsen",324031,0.515552,0.514602120358249,0.462735776068612,0.454028457886048,4,7,2
"755","309","Lüneburg",2012,"Niedersachsen",324031,0.490526,0.495545636540185,0.450021972260739,0.43880093564992,4,7,2
"756","309","Lüneburg",2013,"Niedersachsen",324031,0.451166,0.448219036740522,0.4397555933218,0.422474576681754,3,6,2
"757","309","Lüneburg",2014,"Niedersachsen",324031,0.431456,0.447093326541501,0.425162661121063,0.401177367985587,3,6,2
"758","309","Lüneburg",2015,"Niedersachsen",324031,0.411215,0.435856414351039,0.416321240341626,0.38324257463295,3,6,2
"759","309","Lüneburg",2016,"Niedersachsen",324031,0.402379,0.444483414354314,0.409697251386088,0.364644756450917,4,7,2
"760","309","Lüneburg",2017,"Niedersachsen",324031,0.390691,0.468215972507792,0.389560711743561,0.339097655148018,4,7,2
"761","310","Oldenburg",1998,"Niedersachsen",588307,0.809178,0.762830493982328,0.616475988453947,0.603498410770579,4,7,2
"762","310","Oldenburg",1999,"Niedersachsen",588307,0.771529,0.722213773215584,0.601992697912395,0.587892325923122,4,7,2
"763","310","Oldenburg",2000,"Niedersachsen",588307,0.758516,0.764640094149397,0.580040309310108,0.542978833506475,4,7,2
"764","310","Oldenburg",2001,"Niedersachsen",588307,0.712974,0.738937928486267,0.54265302948411,0.520539530217378,4,7,2
"765","310","Oldenburg",2002,"Niedersachsen",588307,0.697726,0.708489545308233,0.546466086637369,0.51853976684767,4,7,2
"766","310","Oldenburg",2003,"Niedersachsen",588307,0.701858,0.71852480491735,0.538903970713931,0.523825083436601,4,7,2
"767","310","Oldenburg",2004,"Niedersachsen",588307,0.67493,0.658492954827524,0.541903630389061,0.530286930472605,4,7,2
"768","310","Oldenburg",2005,"Niedersachsen",588307,0.700362,0.678029682282741,0.547565223766755,0.55285072788201,4,7,2
"769","310","Oldenburg",2006,"Niedersachsen",588307,0.671637,0.661491813396235,0.529149431687406,0.533858506231944,4,7,2
"770","310","Oldenburg",2007,"Niedersachsen",588307,0.632332,0.627476715279785,0.515547433572518,0.507658932039573,4,7,2
"771","310","Oldenburg",2008,"Niedersachsen",588307,0.608788,0.64740957429345,0.483369885352018,0.475688294387748,4,8,2
"772","310","Oldenburg",2009,"Niedersachsen",588307,0.576133,0.599831294983126,0.475456875681473,0.469850864089547,4,7,2
"773","310","Oldenburg",2010,"Niedersachsen",588307,0.556334,0.579249051299592,0.476873625366254,0.451834514556642,4,7,2
"774","310","Oldenburg",2011,"Niedersachsen",588307,0.5209,0.57638371604757,0.449557940448888,0.415470069104353,4,7,2
