"","NUTS2","NUTS2 Name","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_Score_2","GISD_5","GISD_10","GISD_k"
"1","DE11","Stuttgart",1998,4008288,0.656445252888284,0.723309216048556,0.627315771981509,0.51192364454608,0.591013,3,6,2
"2","DE11","Stuttgart",1999,4008288,0.635063984927878,0.707748475917051,0.608850667517658,0.496340275871352,0.559666,3,5,2
"3","DE11","Stuttgart",2000,4008288,0.610464860684653,0.694047352903492,0.584889100805882,0.476927622679732,0.523602,2,4,2
"4","DE11","Stuttgart",2001,4008288,0.568430266204817,0.685303680022162,0.528497910291989,0.444533042726071,0.461975,2,3,2
"5","DE11","Stuttgart",2002,4008288,0.561732900393944,0.668889624873825,0.527739229861846,0.446166426313142,0.452157,2,3,2
"6","DE11","Stuttgart",2003,4008288,0.546434501819324,0.63879227319259,0.51893170254206,0.449575678067709,0.429728,1,2,1
"7","DE11","Stuttgart",2004,4008288,0.535371099246349,0.62147630531748,0.509046362710796,0.451107474557448,0.413508,1,2,1
"8","DE11","Stuttgart",2005,4008288,0.530072334899691,0.599443411883652,0.508183575359992,0.461708864328654,0.40574,1,2,1
"9","DE11","Stuttgart",2006,4008288,0.504839367602133,0.577525108941685,0.487261156903757,0.446003588435221,0.368746,1,2,1
"10","DE11","Stuttgart",2007,4008288,0.47148705182883,0.549827130838467,0.463033479999015,0.420544583688061,0.319849,1,1,1
"11","DE11","Stuttgart",2008,4008288,0.437628223560782,0.532660286499046,0.42464101415275,0.397544014462703,0.270209,1,1,1
"12","DE11","Stuttgart",2009,4008288,0.455328438048612,0.520606877394147,0.450749705896636,0.424557096762552,0.296159,1,1,1
"13","DE11","Stuttgart",2010,4008288,0.436455287755848,0.50125153193962,0.446279867608901,0.404592448223307,0.268489,1,1,1
"14","DE11","Stuttgart",2011,4008288,0.394721550986775,0.478246260702324,0.413197896339291,0.363848303004823,0.207304,1,1,1
"15","DE11","Stuttgart",2012,4008288,0.36781940698811,0.458718949736472,0.392379312371063,0.341775346001603,0.167863,1,1,1
"16","DE11","Stuttgart",2013,4008288,0.35578317850853,0.442213645776089,0.37607708881779,0.346656193642171,0.150217,1,1,1
"17","DE11","Stuttgart",2014,4008288,0.33282820449565,0.437093479085197,0.3648151611008,0.309777732898553,0.116563,1,1,1
"18","DE12","Karlsruhe",1998,2721266,0.691937055143374,0.71975550494315,0.671743918725712,0.55339794475742,0.643047,4,7,2
"19","DE12","Karlsruhe",1999,2721266,0.672974096567467,0.706059482596998,0.654436710753457,0.540402967955181,0.615245,3,6,2
"20","DE12","Karlsruhe",2000,2721266,0.649094000296582,0.698566914480954,0.628147303375776,0.518777902528494,0.580235,3,5,2
"21","DE12","Karlsruhe",2001,2721266,0.604461122600499,0.677997435462221,0.572716856979621,0.491219799832846,0.5148,2,4,2
"22","DE12","Karlsruhe",2002,2721266,0.600193593113496,0.665869172743438,0.571852305816402,0.494311012890746,0.508543,2,4,2
"23","DE12","Karlsruhe",2003,2721266,0.591795955993574,0.647202672862715,0.567668074844391,0.497677390822109,0.496231,2,4,2
"24","DE12","Karlsruhe",2004,2721266,0.581979723236874,0.629963920639797,0.561003277819169,0.498805135322011,0.48184,2,3,2
"25","DE12","Karlsruhe",2005,2721266,0.581350709590278,0.617925082758991,0.565042243083493,0.505345558844943,0.480918,2,3,2
"26","DE12","Karlsruhe",2006,2721266,0.555688632021012,0.586445987041382,0.548420854113274,0.493904416654297,0.443295,2,3,2
"27","DE12","Karlsruhe",2007,2721266,0.524992573338335,0.565321019524642,0.525558202565914,0.466670472780223,0.398292,1,2,1
"28","DE12","Karlsruhe",2008,2721266,0.49129539153512,0.548036647663572,0.486651855253421,0.444676367659352,0.348889,1,2,1
"29","DE12","Karlsruhe",2009,2721266,0.501134425640674,0.531668876128945,0.506543736205003,0.463980967101851,0.363314,1,2,1
"30","DE12","Karlsruhe",2010,2721266,0.482591883705555,0.512267777217719,0.502849346158055,0.444053707403013,0.336129,1,1,1
"31","DE12","Karlsruhe",2011,2721266,0.445830734050822,0.503442687511083,0.462201910073076,0.408232334037089,0.282234,1,1,1
